ASN,Location_bias,Network_size_bias,Topology_bias,IXP_related_bias,Network_type_bias,RIR_region,Customer_cone_num_ASNs,Customer_cone_num_prefixes,Location_country,num_neighbors_total,Scope_PeeringDB,Network_type_PeeringDB,Peering_policy_PeeringDB,IXPs_PeeringDB,num_facilities_PeeringDB,is_in_peeringDB,nb_atlas_probes_v4,nb_atlas_probes_v6,is_routeviews_peer,Improvement_proximity,kind
264946,-0.46,-0.09,-0.12,0.0,-0.01,LACNIC,1.0,1.0,BR,2.0,,,,,,0.0,,,,,Atlas
396011,-0.13,-0.18,-0.12,0.0,-0.01,ARIN,1.0,2.0,US,2.0,,,,,,0.0,,,,,Atlas
133876,-0.03,-0.05,0.04,0.0,-0.01,APNIC,1.0,5.0,AU,15.0,,,,,,0.0,,,,,Atlas
264948,-0.46,-0.09,-0.12,-0.19,-0.18,LACNIC,1.0,3.0,BR,2.0,Regional,Cable/DSL/ISP,Open,0.0,0.0,1.0,,,,,Atlas
133878,-0.01,-0.05,-0.12,0.0,-0.01,APNIC,1.0,5.0,NZ,2.0,,,,,,0.0,,,,,Atlas
264949,-0.46,0.02,0.04,0.21,-0.13,LACNIC,6.0,32.0,BR,12.0,South America,Cable/DSL/ISP,Selective,4.0,0.0,1.0,,,,,Atlas
133880,-0.07,-0.05,-0.03,0.0,-0.01,APNIC,1.0,9.0,TH,3.0,,,,,,0.0,,,,,Atlas
133881,-0.03,-0.05,-0.04,0.18,0.02,APNIC,1.0,6.0,AU,11.0,Asia Pacific,NSP,Selective,2.0,0.0,1.0,,,,,Atlas
264952,-0.46,-0.0,-0.04,-0.19,-0.18,LACNIC,3.0,14.0,BR,3.0,Regional,Cable/DSL/ISP,Open,0.0,0.0,1.0,,,,,Atlas
264953,-0.46,-0.0,0.02,-0.19,-0.06,LACNIC,4.0,15.0,BR,7.0,Regional,Cable/DSL/ISP,Open,0.0,0.0,1.0,,,,,Atlas
133884,-0.01,-0.18,-0.07,0.0,-0.01,APNIC,1.0,2.0,NZ,2.0,,,,,,0.0,,,,,Atlas
133885,-0.03,-0.01,-0.12,0.0,-0.01,APNIC,1.0,6.0,AU,2.0,,,,,,0.0,,,,,Atlas
133886,-0.07,-0.18,-0.12,0.0,-0.01,APNIC,1.0,3.0,VG,2.0,,,,,,0.0,,,,,Atlas
264954,-0.46,-0.05,-0.07,-0.19,-0.06,LACNIC,1.0,7.0,BR,1.0,Regional,Cable/DSL/ISP,Open,0.0,0.0,1.0,,,,,Atlas
264955,-0.46,-0.05,-0.03,-0.19,-0.2,LACNIC,1.0,4.0,BR,3.0,South America,NSP,Open,0.0,0.0,1.0,,,,,Atlas
264956,-0.46,-0.05,-0.09,-0.19,-0.13,LACNIC,1.0,6.0,BR,3.0,Not Disclosed,Non-Profit,Open,0.0,0.0,1.0,,,,,Atlas
133890,-0.25,-0.09,-0.12,0.0,-0.01,APNIC,1.0,2.0,BD,2.0,,,,,,0.0,,,,,Atlas
133891,-0.06,-0.18,-0.12,0.0,-0.01,APNIC,1.0,3.0,HK,2.0,,,,,,0.0,,,,,Atlas
2821,0.04,-0.18,-0.03,0.0,-0.01,RIPE,1.0,2.0,PL,4.0,,,,,,0.0,,,,,Atlas
133894,-0.15,-0.05,-0.12,0.0,-0.01,APNIC,1.0,7.0,AF,2.0,,,,,,0.0,,,,,Atlas
264958,-0.46,-0.18,-0.12,-0.19,-0.07,LACNIC,1.0,1.0,BR,2.0,Regional,Enterprise,Open,0.0,0.0,1.0,,,,,Atlas
2824,-0.13,0.01,-0.03,0.0,-0.01,ARIN,1.0,34.0,US,3.0,,,,,,0.0,,,,,Atlas
264960,-0.46,0.04,0.01,-0.19,-0.05,LACNIC,10.0,36.0,BR,6.0,Global,Cable/DSL/ISP,Open,0.0,0.0,1.0,,,,,Atlas
264962,-0.46,-0.05,0.0,0.27,-0.02,LACNIC,1.0,4.0,BR,10.0,Regional,NSP,Selective,2.0,2.0,1.0,,,,,Atlas
264963,-0.46,0.04,0.06,-0.09,0.1,LACNIC,9.0,35.0,BR,17.0,Regional,NSP,Open,3.0,0.0,1.0,,,,,Atlas
2828,-0.13,0.07,0.07,0.34,0.12,ARIN,500.0,13445.0,US,382.0,North America,NSP,Selective,4.0,28.0,1.0,,,,,Atlas
133900,-0.1,-0.14,-0.12,-0.19,-0.28,APNIC,1.0,3.0,US,2.0,Not Disclosed,Not Disclosed,Open,0.0,0.0,1.0,,,,,Atlas
2830,0.05,0.05,0.02,0.0,-0.01,RIPE,5.0,187.0,NL,7.0,,,,,,0.0,,,,,Atlas
133902,-0.1,-0.18,-0.12,0.0,-0.01,APNIC,1.0,1.0,US,2.0,,,,,,0.0,,,,,Atlas
133904,-0.06,-0.18,-0.12,0.0,-0.01,APNIC,1.0,2.0,HK,2.0,,,,,,0.0,,,,,Atlas
264968,-0.46,-0.05,-0.04,-0.12,-0.28,LACNIC,2.0,10.0,BR,6.0,Not Disclosed,Not Disclosed,,0.0,0.0,1.0,,,,,Atlas
264969,-0.46,0.04,0.0,-0.12,0.07,LACNIC,7.0,41.0,BR,18.0,Regional,NSP,Open,2.0,1.0,1.0,,,,,Atlas
264970,-0.46,-0.05,-0.12,0.0,-0.01,LACNIC,1.0,6.0,BR,2.0,,,,,,0.0,,,,,Atlas
264972,-0.46,-0.05,0.02,-0.19,-0.24,LACNIC,1.0,11.0,BR,10.0,South America,Cable/DSL/ISP,Open,0.0,0.0,1.0,,,,,Atlas
264974,-0.46,-0.05,-0.07,-0.19,-0.28,LACNIC,2.0,11.0,BR,2.0,Not Disclosed,Not Disclosed,Open,0.0,0.0,1.0,,,,,Atlas
264975,-0.46,-0.09,-0.12,-0.19,-0.28,LACNIC,1.0,3.0,BR,2.0,Not Disclosed,Not Disclosed,Open,0.0,0.0,1.0,,,,,Atlas
2839,0.05,0.02,-0.04,0.0,-0.01,RIPE,3.0,9.0,SE,3.0,,,,,,0.0,,,,,Atlas
2840,0.05,-0.05,-0.03,0.0,-0.01,RIPE,1.0,3.0,SE,3.0,,,,,,0.0,,,,,Atlas
133912,-0.04,-0.18,-0.12,0.0,-0.01,APNIC,1.0,1.0,SG,2.0,,,,,,0.0,,,,,Atlas
133914,-0.03,-0.18,-0.12,0.0,-0.01,APNIC,1.0,2.0,AU,2.0,,,,,,0.0,,,,,Atlas
264979,-0.46,-0.18,-0.12,0.0,-0.01,LACNIC,1.0,1.0,BR,2.0,,,,,,0.0,,,,,Atlas
264981,-0.46,-0.05,-0.12,0.0,-0.01,LACNIC,1.0,11.0,BR,2.0,,,,,,0.0,,,,,Atlas
264982,-0.46,-0.05,-0.12,-0.19,-0.28,LACNIC,1.0,4.0,BR,2.0,Not Disclosed,Not Disclosed,Open,0.0,0.0,1.0,,,,,Atlas
2846,0.05,-0.04,-0.07,0.0,-0.01,RIPE,2.0,3.0,SE,2.0,,,,,,0.0,,,,,Atlas
2848,0.04,0.02,-0.04,-0.19,0.05,RIPE,3.0,5.0,RU,3.0,Europe,Educational/Research,Open,0.0,1.0,1.0,,,,,Atlas
133918,-0.05,-0.05,0.0,-0.19,-0.03,APNIC,1.0,5.0,MY,6.0,Asia Pacific,NSP,Open,1.0,0.0,1.0,,,,,Atlas
133919,-0.07,-0.04,-0.12,0.0,-0.01,APNIC,1.0,16.0,TH,2.0,,,,,,0.0,,,,,Atlas
133923,-0.05,-0.09,-0.12,-0.19,-0.28,APNIC,1.0,2.0,NP,2.0,Not Disclosed,Not Disclosed,Open,0.0,0.0,1.0,,,,,Atlas
133924,0.01,-0.05,-0.12,0.0,-0.01,APNIC,1.0,4.0,DE,2.0,,,,,,0.0,,,,,Atlas
2854,0.04,0.07,0.11,0.34,0.16,RIPE,157.0,565.0,RU,269.0,Europe,NSP,Selective,16.0,4.0,1.0,,,,,Atlas
264991,-0.46,0.02,-0.04,-0.19,-0.1,LACNIC,5.0,26.0,BR,6.0,South America,NSP,Open,0.0,0.0,1.0,,,,,Atlas
133929,-0.06,0.01,0.02,-0.19,-0.19,APNIC,2.0,62.0,HK,9.0,Global,Network Services,Open,1.0,0.0,1.0,,,,,Atlas
133930,-0.03,-0.05,0.03,-0.09,-0.18,APNIC,2.0,11.0,AU,18.0,Australia,Enterprise,Open,4.0,0.0,1.0,,,,,Atlas
133932,-0.1,-0.05,-0.03,-0.19,0.07,APNIC,1.0,8.0,PK,3.0,Global,Content,Open,0.0,0.0,1.0,,,,,Atlas
133933,-0.1,-0.05,-0.12,-0.19,-0.28,APNIC,1.0,4.0,PK,2.0,Not Disclosed,Not Disclosed,Open,0.0,0.0,1.0,,,,,Atlas
2863,0.05,-0.18,-0.12,0.26,0.08,RIPE,1.0,2.0,SE,2.0,Global,Educational/Research,Restrictive,2.0,3.0,1.0,,,,,Atlas
133934,-0.03,-0.01,-0.03,0.04,-0.02,APNIC,2.0,75.0,AU,19.0,Australia,NSP,Open,6.0,6.0,1.0,,,,,Atlas
133935,-0.03,-0.18,0.02,0.0,-0.01,APNIC,1.0,1.0,AU,12.0,,,,,,0.0,,,,,Atlas
133936,-0.05,-0.05,-0.04,-0.09,-0.04,APNIC,2.0,13.0,MY,7.0,Asia Pacific,NSP,Open,1.0,6.0,1.0,,,,,Atlas
133938,-0.25,-0.05,-0.12,0.1,-0.12,APNIC,1.0,6.0,BD,2.0,Global,Not Disclosed,Selective,0.0,1.0,1.0,,,,,Atlas
133940,-0.03,-0.18,-0.12,0.0,-0.01,APNIC,1.0,1.0,AU,2.0,,,,,,0.0,,,,,Atlas
265004,-0.46,-0.05,-0.12,0.0,-0.01,LACNIC,1.0,5.0,BR,2.0,,,,,,0.0,,,,,Atlas
265005,-0.46,-0.05,-0.07,0.0,-0.01,LACNIC,1.0,4.0,BR,2.0,,,,,,0.0,,,,,Atlas
133943,-0.03,-0.18,-0.12,0.0,-0.01,APNIC,1.0,2.0,AU,2.0,,,,,,0.0,,,,,Atlas
265007,-0.46,-0.05,-0.12,-0.19,-0.32,LACNIC,1.0,5.0,BR,2.0,South America,Cable/DSL/ISP,Open,0.0,0.0,1.0,,,,,Atlas
265008,-0.46,-0.09,-0.04,-0.12,-0.06,LACNIC,1.0,3.0,BR,11.0,Regional,Cable/DSL/ISP,Open,2.0,0.0,1.0,,,,,Atlas
2874,-0.06,0.06,-0.03,-0.12,-0.28,RIPE,4.0,404.0,US,23.0,Not Disclosed,Not Disclosed,Open,2.0,0.0,1.0,,,,,Atlas
265014,-0.46,-0.05,-0.12,0.0,-0.01,LACNIC,1.0,5.0,BR,2.0,,,,,,0.0,,,,,Atlas
133948,-0.06,0.0,-0.03,0.0,-0.01,APNIC,1.0,22.0,HK,3.0,,,,,,0.0,,,,,Atlas
2877,0.05,-0.18,-0.12,0.0,-0.01,RIPE,1.0,1.0,LV,2.0,,,,,,0.0,,,,,Atlas
133950,-0.01,-0.1,0.02,-0.1,-0.15,APNIC,1.0,4.0,NZ,6.0,Not Disclosed,Content,Open,1.0,2.0,1.0,,,1.0,,Atlas
133951,-0.07,-0.05,-0.03,0.0,-0.01,APNIC,1.0,4.0,IN,4.0,,,,,,0.0,,,,,Atlas
133952,-0.05,-0.05,-0.03,0.21,0.06,APNIC,1.0,11.0,CN,3.0,Global,NSP,Selective,1.0,5.0,1.0,,,,,Atlas
133953,-0.06,-0.05,-0.07,0.0,-0.01,APNIC,2.0,13.0,HK,2.0,,,,,,0.0,,,,,Atlas
133954,-0.25,-0.04,-0.12,-0.12,-0.28,APNIC,1.0,15.0,BD,2.0,Not Disclosed,Not Disclosed,,0.0,0.0,1.0,,,,,Atlas
133955,-0.06,-0.05,-0.12,0.0,-0.01,APNIC,1.0,11.0,HK,2.0,,,,,,0.0,,,,,Atlas
133956,-0.07,-0.18,-0.12,0.0,-0.01,APNIC,1.0,2.0,TH,2.0,,,,,,0.0,,,,,Atlas
133957,-0.25,-0.05,0.0,-0.19,-0.28,APNIC,2.0,12.0,BD,6.0,Not Disclosed,Not Disclosed,Open,0.0,0.0,1.0,,,,,Atlas
265021,-0.46,0.04,0.0,-0.19,-0.09,LACNIC,5.0,132.0,BR,13.0,South America,Cable/DSL/ISP,Open,1.0,0.0,1.0,,,,,Atlas
133959,0.01,-0.09,-0.03,-0.19,-0.06,APNIC,2.0,3.0,FR,22.0,Asia Pacific,Cable/DSL/ISP,Open,1.0,1.0,1.0,,,,,Atlas
265023,-0.46,-0.09,-0.07,-0.12,-0.28,LACNIC,1.0,1.0,BR,1.0,Not Disclosed,Not Disclosed,,0.0,0.0,1.0,,,,,Atlas
133961,-0.07,-0.18,-0.12,0.0,-0.01,APNIC,1.0,2.0,IN,2.0,,,,,,0.0,,,,,Atlas
265025,-0.46,-0.0,-0.03,0.0,-0.01,LACNIC,3.0,17.0,BR,5.0,,,,,,0.0,,,,,Atlas
265026,-0.46,-0.09,-0.03,0.0,-0.01,LACNIC,1.0,3.0,BR,3.0,,,,,,0.0,,,,,Atlas
265027,-0.46,-0.05,-0.12,-0.19,-0.18,LACNIC,1.0,5.0,BR,2.0,South America,Cable/DSL/ISP,Open,0.0,0.0,1.0,,,,,Atlas
265028,-0.46,-0.05,0.02,-0.19,0.0,LACNIC,1.0,10.0,BR,9.0,Regional,NSP,Open,1.0,0.0,1.0,,,,,Atlas
2894,-0.13,0.0,-0.03,0.0,-0.01,ARIN,1.0,27.0,US,4.0,,,,,,0.0,,,,,Atlas
2895,0.04,0.05,-0.01,-0.1,-0.11,RIPE,4.0,14.0,RU,12.0,Regional,Network Services,Open,1.0,2.0,1.0,,,,,Atlas
133967,-0.07,-0.62,-0.04,-0.19,-0.06,APNIC,1.0,0.0,IN,3.0,Asia Pacific,Cable/DSL/ISP,Open,1.0,0.0,1.0,,,,,Atlas
2897,-0.13,0.0,-0.12,0.0,-0.01,ARIN,1.0,5.0,US,2.0,,,,,,0.0,,,,,Atlas
133968,-0.07,-0.0,-0.09,0.02,-0.02,APNIC,3.0,15.0,IN,4.0,Asia Pacific,Cable/DSL/ISP,Open,3.0,8.0,1.0,,,,,Atlas
133969,-0.07,-0.18,-0.12,0.0,-0.01,APNIC,1.0,2.0,IN,2.0,,,,,,0.0,,,,,Atlas
2900,-0.13,-0.01,-0.12,0.0,-0.01,ARIN,1.0,9.0,US,2.0,,,,,,0.0,,,,,Atlas
2901,-0.13,0.0,-0.09,0.0,-0.01,ARIN,2.0,30.0,US,3.0,,,,,,0.0,,,,,Atlas
133971,-0.07,-0.09,-0.07,0.02,-0.18,APNIC,1.0,3.0,IN,1.0,Asia Pacific,Cable/DSL/ISP,Open,3.0,11.0,1.0,,,,,Atlas
2903,-0.13,-0.04,-0.03,0.0,-0.01,ARIN,1.0,1.0,US,4.0,,,,,,0.0,,,,,Atlas
2904,-0.16,-0.04,-0.07,0.0,-0.01,LACNIC,1.0,1.0,MX,1.0,,,,,,0.0,,,,,Atlas
133974,-0.07,-0.18,-0.07,0.0,-0.01,APNIC,1.0,1.0,IN,1.0,,,,,,0.0,,,,,Atlas
2906,-0.13,0.02,0.06,0.05,0.02,ARIN,2.0,191.0,US,266.0,Global,Content,Open,108.0,77.0,1.0,,,,,Atlas
133980,-0.07,-0.05,-0.03,-0.09,-0.16,APNIC,1.0,5.0,IN,3.0,Asia Pacific,Cable/DSL/ISP,Open,1.0,6.0,1.0,,,,,Atlas
2909,-0.13,-0.18,-0.12,0.0,-0.01,ARIN,1.0,1.0,US,2.0,,,,,,0.0,,,,,Atlas
265049,-0.46,-0.09,-0.03,0.0,-0.01,LACNIC,1.0,3.0,BR,3.0,,,,,,0.0,,,,,Atlas
2912,-0.13,-0.05,-0.03,0.0,-0.01,ARIN,1.0,11.0,US,4.0,,,,,,0.0,,,,,Atlas
133984,-0.07,-0.05,-0.03,0.0,-0.01,APNIC,1.0,4.0,IN,3.0,,,,,,0.0,,,,,Atlas
133986,-0.07,-0.18,-0.07,-0.19,-0.23,APNIC,1.0,2.0,IN,1.0,Not Disclosed,Cable/DSL/ISP,Open,1.0,0.0,1.0,,,,,Atlas
265052,-0.46,-0.05,-0.12,-0.19,-0.24,LACNIC,1.0,5.0,BR,2.0,Regional,Not Disclosed,Open,0.0,0.0,1.0,,,,,Atlas
133989,-0.07,0.04,-0.03,-0.1,-0.0,APNIC,7.0,27.0,IN,9.0,Asia Pacific,Cable/DSL/ISP,Open,1.0,2.0,1.0,,,,,Atlas
265053,-0.46,-0.0,0.05,-0.09,-0.14,LACNIC,4.0,15.0,BR,14.0,South America,Cable/DSL/ISP,Open,3.0,0.0,1.0,,,,,Atlas
265054,-0.46,-0.05,-0.04,-0.19,-0.27,LACNIC,1.0,7.0,BR,12.0,South America,Cable/DSL/ISP,Open,0.0,0.0,1.0,,,,,Atlas
2920,-0.13,0.02,-0.09,0.0,-0.01,ARIN,2.0,127.0,US,3.0,,,,,,0.0,,,,,Atlas
133993,-0.07,0.06,0.01,-0.19,-0.28,APNIC,9.0,363.0,IN,8.0,Not Disclosed,Not Disclosed,Open,0.0,0.0,1.0,,,,,Atlas
265058,-0.46,-0.09,-0.03,-0.1,-0.03,LACNIC,1.0,2.0,BR,3.0,Regional,Cable/DSL/ISP,Open,0.0,3.0,1.0,,,,,Atlas
2923,-0.13,0.01,-0.01,0.0,-0.01,ARIN,1.0,22.0,US,5.0,,,,,,0.0,,,,,Atlas
2924,-0.13,-0.05,-0.12,0.0,-0.01,ARIN,1.0,4.0,US,2.0,,,,,,0.0,,,,,Atlas
133995,-0.07,-0.18,-0.12,0.0,-0.01,APNIC,1.0,2.0,IN,2.0,,,,,,0.0,,,,,Atlas
133997,-0.07,-0.0,-0.05,-0.19,-0.18,APNIC,4.0,21.0,IN,5.0,Not Disclosed,Cable/DSL/ISP,Open,1.0,0.0,1.0,,,,,Atlas
265066,-0.46,0.05,0.07,0.28,0.03,LACNIC,19.0,127.0,BR,31.0,Regional,Cable/DSL/ISP,Restrictive,2.0,6.0,1.0,,,,,Atlas
2928,-0.13,-0.05,-0.12,0.0,-0.01,ARIN,1.0,7.0,US,2.0,,,,,,0.0,,,,,Atlas
134001,-0.07,-0.05,-0.12,-0.19,-0.07,APNIC,1.0,6.0,IN,2.0,Asia Pacific,Cable/DSL/ISP,Open,1.0,0.0,1.0,,,,,Atlas
265070,-0.46,-0.09,-0.12,0.0,-0.01,LACNIC,1.0,1.0,BR,2.0,,,,,,0.0,,,,,Atlas
134003,-0.07,-0.18,-0.12,0.0,-0.01,APNIC,1.0,1.0,IN,2.0,,,,,,0.0,,,,,Atlas
134004,-0.07,0.04,-0.05,-0.19,-0.09,APNIC,4.0,32.0,IN,5.0,Asia Pacific,Cable/DSL/ISP,Open,1.0,0.0,1.0,,,,,Atlas
265072,-0.46,-0.05,-0.03,0.0,-0.01,LACNIC,1.0,6.0,BR,3.0,,,,,,0.0,,,,,Atlas
134006,-0.07,-0.0,-0.03,-0.1,0.01,APNIC,3.0,14.0,IN,5.0,Regional,Cable/DSL/ISP,Open,1.0,2.0,1.0,,,,,Atlas
265074,-0.46,-0.18,-0.07,-0.19,-0.32,LACNIC,1.0,1.0,BR,1.0,South America,Cable/DSL/ISP,Open,0.0,0.0,1.0,,,,,Atlas
134008,-0.07,-0.05,-0.03,-0.14,-0.21,APNIC,1.0,7.0,IN,3.0,Not Disclosed,Cable/DSL/ISP,No,0.0,3.0,1.0,,,,,Atlas
134009,-0.07,-0.05,-0.12,-0.1,-0.08,APNIC,1.0,7.0,IN,2.0,Asia Pacific,Cable/DSL/ISP,Open,0.0,2.0,1.0,,,,,Atlas
265075,-0.46,-0.02,-0.07,-0.19,-0.01,LACNIC,3.0,11.0,BR,6.0,Global,Cable/DSL/ISP,Open,1.0,0.0,1.0,,,,,Atlas
2939,-0.13,0.01,-0.03,0.0,-0.01,ARIN,1.0,19.0,US,3.0,,,,,,0.0,,,,,Atlas
134011,-0.07,-0.18,-0.12,0.0,-0.01,APNIC,1.0,1.0,IN,2.0,,,,,,0.0,,,,,Atlas
2941,-0.13,-0.09,-0.12,0.0,-0.01,ARIN,1.0,2.0,US,2.0,,,,,,0.0,,,,,Atlas
134012,-0.07,-0.05,-0.03,-0.19,-0.28,APNIC,2.0,10.0,IN,4.0,Not Disclosed,Not Disclosed,Open,1.0,0.0,1.0,,,,,Atlas
134014,-0.07,0.04,0.02,-0.01,-0.04,APNIC,4.0,31.0,IN,6.0,Asia Pacific,Cable/DSL/ISP,Open,2.0,7.0,1.0,,,,,Atlas
134016,-0.07,-0.05,-0.12,-0.12,-0.28,APNIC,1.0,5.0,IN,2.0,Not Disclosed,Not Disclosed,,1.0,0.0,1.0,,,,,Atlas
265080,-0.46,0.05,0.0,-0.09,-0.13,LACNIC,12.0,74.0,BR,22.0,South America,Cable/DSL/ISP,Open,3.0,0.0,1.0,,,,,Atlas
265081,-0.46,-0.05,-0.03,0.0,-0.01,LACNIC,1.0,5.0,BR,3.0,,,,,,0.0,,,,,Atlas
134019,-0.07,-0.05,-0.03,-0.12,-0.33,APNIC,1.0,10.0,IN,3.0,Not Disclosed,Not Disclosed,Open,2.0,1.0,1.0,,,,,Atlas
134020,-0.07,-0.05,-0.03,-0.19,-0.28,APNIC,2.0,7.0,IN,4.0,Not Disclosed,Not Disclosed,Open,0.0,0.0,1.0,,,,,Atlas
134021,-0.07,0.04,-0.09,0.02,-0.1,APNIC,3.0,39.0,IN,4.0,Asia Pacific,Cable/DSL/ISP,Open,3.0,4.0,1.0,,,,,Atlas
265085,-0.46,-0.05,-0.12,0.0,-0.01,LACNIC,1.0,6.0,BR,2.0,,,,,,0.0,,,,,Atlas
265086,-0.46,-0.0,0.02,-0.12,0.01,LACNIC,3.0,15.0,BR,13.0,Regional,Cable/DSL/ISP,Open,2.0,0.0,1.0,,,,,Atlas
265092,-0.46,-0.05,-0.12,0.0,-0.01,LACNIC,1.0,4.0,BR,2.0,,,,,,0.0,,,,,Atlas
265093,-0.46,-0.05,-0.09,-0.19,-0.06,LACNIC,2.0,4.0,BR,3.0,Regional,Cable/DSL/ISP,Open,0.0,0.0,1.0,,,,,Atlas
134026,-0.07,0.04,-0.04,0.22,0.02,APNIC,6.0,105.0,IN,6.0,Asia Pacific,Cable/DSL/ISP,Restrictive,1.0,7.0,1.0,,,,,Atlas
134027,-0.07,-0.05,-0.12,0.0,-0.01,APNIC,1.0,5.0,IN,2.0,,,,,,0.0,,,,,Atlas
265095,-0.46,-0.09,0.0,-0.12,-0.28,LACNIC,1.0,3.0,BR,10.0,Not Disclosed,Not Disclosed,,0.0,0.0,1.0,,,,,Atlas
134029,-0.07,-0.18,-0.12,0.0,-0.01,APNIC,1.0,2.0,IN,2.0,,,,,,0.0,,,,,Atlas
265096,-0.46,-0.05,-0.07,0.0,-0.01,LACNIC,2.0,12.0,BR,2.0,,,,,,0.0,,,,,Atlas
265097,-0.46,-0.05,-0.03,-0.19,-0.06,LACNIC,1.0,7.0,BR,3.0,Regional,Cable/DSL/ISP,Open,1.0,0.0,1.0,,,,,Atlas
134032,-0.07,0.0,-0.03,-0.12,-0.28,APNIC,1.0,22.0,IN,4.0,Not Disclosed,Not Disclosed,,0.0,0.0,1.0,,,,,Atlas
134033,-0.07,0.04,0.0,0.02,0.03,APNIC,7.0,46.0,IN,7.0,Asia Pacific,Cable/DSL/ISP,Open,5.0,4.0,1.0,,,,,Atlas
265098,-0.46,-0.05,-0.04,-0.12,-0.03,LACNIC,1.0,7.0,BR,10.0,Global,Cable/DSL/ISP,Open,2.0,0.0,1.0,,,,,Atlas
265099,-0.46,-0.05,-0.04,-0.19,-0.08,LACNIC,1.0,7.0,BR,9.0,Regional,Cable/DSL/ISP,Open,0.0,0.0,1.0,,,,,Atlas
134036,-0.07,-0.05,-0.12,0.0,-0.01,APNIC,1.0,4.0,IN,2.0,,,,,,0.0,,,,,Atlas
265100,-0.46,-0.05,-0.12,-0.19,-0.14,LACNIC,1.0,5.0,BR,2.0,South America,NSP,Open,0.0,0.0,1.0,,,,,Atlas
265103,-0.46,-0.05,-0.04,0.0,-0.01,LACNIC,1.0,5.0,BR,11.0,,,,,,0.0,,,,,Atlas
265104,-0.46,-0.05,-0.03,0.0,-0.01,LACNIC,1.0,5.0,BR,3.0,,,,,,0.0,,,,,Atlas
134040,-0.07,-0.05,-0.12,0.0,-0.01,APNIC,1.0,8.0,IN,2.0,,,,,,0.0,,,,,Atlas
134041,-0.07,-0.04,-0.09,-0.19,-0.09,APNIC,2.0,18.0,IN,4.0,Asia Pacific,Cable/DSL/ISP,Open,1.0,0.0,1.0,,,,,Atlas
134042,-0.07,0.0,-0.09,-0.1,-0.05,APNIC,2.0,25.0,IN,3.0,Asia Pacific,Cable/DSL/ISP,Open,1.0,3.0,1.0,,,,,Atlas
265107,-0.46,-0.09,-0.12,0.0,-0.01,LACNIC,1.0,3.0,BR,2.0,,,,,,0.0,,,,,Atlas
265109,-0.46,-0.09,-0.09,-0.19,-0.37,LACNIC,1.0,3.0,BR,3.0,South America,Not Disclosed,Open,0.0,0.0,1.0,,,,,Atlas
265111,-0.46,0.02,-0.0,-0.19,-0.04,LACNIC,6.0,17.0,BR,16.0,Regional,Network Services,Open,0.0,0.0,1.0,,,,,Atlas
265113,-0.46,-0.0,0.07,-0.19,0.0,LACNIC,4.0,17.0,BR,14.0,Regional,Cable/DSL/ISP,Open,0.0,0.0,1.0,,,,,Atlas
265114,-0.46,-0.05,-0.07,0.0,-0.01,LACNIC,1.0,6.0,BR,1.0,,,,,,0.0,,,,,Atlas
265116,-0.46,-0.09,-0.12,0.0,-0.01,LACNIC,1.0,3.0,BR,2.0,,,,,,0.0,,,,,Atlas
134049,-0.07,-0.05,-0.12,0.0,-0.01,APNIC,1.0,5.0,IN,2.0,,,,,,0.0,,,,,Atlas
265117,-0.46,-0.05,0.0,-0.19,-0.04,LACNIC,1.0,5.0,BR,10.0,Regional,Cable/DSL/ISP,Open,1.0,0.0,1.0,,,,,Atlas
265119,-0.46,-0.05,-0.12,0.0,-0.01,LACNIC,1.0,5.0,BR,2.0,,,,,,0.0,,,,,Atlas
134052,-0.07,-0.05,-0.12,0.0,-0.01,APNIC,1.0,4.0,IN,2.0,,,,,,0.0,,,,,Atlas
134053,-0.07,0.0,-0.09,-0.12,-0.03,APNIC,2.0,33.0,IN,3.0,Asia Pacific,Cable/DSL/ISP,Open,2.0,1.0,1.0,,,,,Atlas
265126,-0.46,0.04,0.06,-0.19,0.05,LACNIC,7.0,44.0,BR,15.0,Regional,Cable/DSL/ISP,Open,0.0,0.0,1.0,,,,,Atlas
134055,-0.07,-0.05,-0.03,-0.19,-0.1,APNIC,1.0,8.0,IN,3.0,Asia Pacific,Cable/DSL/ISP,Open,1.0,1.0,1.0,,,,,Atlas
265128,-0.46,-0.05,-0.12,0.0,-0.01,LACNIC,1.0,11.0,BR,2.0,,,,,,0.0,,,,,Atlas
265129,-0.46,-0.05,-0.12,0.0,-0.01,LACNIC,1.0,5.0,BR,2.0,,,,,,0.0,,,,,Atlas
265130,-0.46,0.06,0.07,0.18,0.05,LACNIC,31.0,187.0,BR,39.0,Regional,Cable/DSL/ISP,Selective,2.0,1.0,1.0,,,,,Atlas
265131,-0.46,-0.05,-0.12,-0.19,-0.18,LACNIC,1.0,7.0,BR,2.0,Not Disclosed,Cable/DSL/ISP,Open,0.0,0.0,1.0,,,,,Atlas
134060,-0.07,-0.18,-0.12,0.0,-0.01,APNIC,1.0,2.0,IN,2.0,,,,,,0.0,,,,,Atlas
134061,-0.03,-0.05,-0.04,0.0,-0.01,APNIC,1.0,4.0,AU,12.0,,,,,,0.0,,,,,Atlas
396199,-0.13,-0.18,-0.12,0.0,-0.01,ARIN,1.0,1.0,US,2.0,,,,,,0.0,,,,,Atlas
